id_usuario;id_eval;nombre;edad;genero;estado_relacion;situacion_trabajo;hr_sueno;hr_act_fis;hr_pantalla;apoyo_percibido;estres_laboral;estres_academico;satisfaccion_laboral;estres_financ;hr_trabajo;cambio_emocional;dificultad_concentracion;historial_panico;historial_familiar;diagnostico_previo;tratamiento_previo;uso_sustancias;correo;password
9141;19141;Purificación Caparrós Rivera;19;Femenina;Soltero;Empleado;93;25;88;6;8;9;2;9;22;7;2;0;1;1;0;1;purificacion.caparros862@hotmail.com;Purifi742#
9142;19142;Jacobo Orozco Almagro;18;Otro;Casado;Independiente;52;44;61;6;4;5;4;6;23;2;7;1;0;1;0;0;jacobo.orozco22@gmail.com;Jacobo220@
9143;19143;Lalo Castañeda Pedrero;34;Otro;Divorciado;Independiente;67;66;82;9;5;3;1;1;51;8;7;1;0;0;0;0;lalo.castaneda991@yahoo.com;Laloca680_
9144;19144;Felipe Rovira Giménez;27;Otro;Soltero;Desempleado;74;3;41;7;4;5;6;7;39;1;4;0;1;0;1;1;felipe.rovira243@gmail.com;Felipe9292026
9145;19145;Severiano Correa Llopis;34;Masculino;Casado;Empleado;93;18;61;3;8;6;4;6;67;7;7;0;1;0;0;1;severiano.correa816@hotmail.com;Severi179123
9146;19146;Samanta Múñiz;29;Otro;Soltero;Empleado;42;45;43;6;8;3;1;4;23;7;10;0;1;0;1;0;samanta.muniz284@outlook.com;Samant764123
9147;19147;Balduino Girón;28;Masculino;Soltero;Empleado;40;116;39;2;8;10;4;1;34;7;1;0;0;0;1;1;balduino.giron590@gmail.com;Baldui692123
9148;19148;Elpidio Edelmiro Moliner Agustín;26;Otro;Casado;Empleado;41;74;10;4;3;2;7;3;40;5;1;0;1;1;1;1;elpidio.edelmiro846@gmail.com;Elpidi216_
9149;19149;Jordán Vilanova Manrique;19;Masculino;Casado;Empleado;64;66;67;8;2;5;10;1;44;7;10;0;0;1;0;1;jordan.vilanova10@hotmail.com;Jordan458!
9150;19150;Manola Checa Talavera;22;Otro;Divorciado;Independiente;47;28;110;4;8;2;7;4;21;3;5;0;0;0;1;0;manola.checa582@gmail.com;Manola884#
9151;19151;Toni Barragán Miralles;24;Masculino;Divorciado;Independiente;88;5;42;7;1;8;4;4;24;4;6;0;0;1;1;0;toni.barragan28@outlook.com;Toniba624@
9152;19152;Valerio Ildefonso Zaragoza Barco;32;Masculino;Soltero;Desempleado;75;124;111;4;10;10;4;3;35;9;3;1;1;1;1;0;valerio.ildefonso664@yahoo.com;Valeri390!
9153;19153;Obdulia Royo Iglesias;33;Femenina;Divorciado;Empleado;57;143;62;6;7;9;10;3;29;5;4;1;1;0;0;0;obdulia.royo761@yahoo.com;Obduli194@
9154;19154;Cloe Bayona Manzanares;34;Femenina;Soltero;Estudiante;34;15;21;1;2;8;9;7;40;3;5;0;0;0;1;1;cloe.bayona380@yahoo.com;Cloeba533#
9155;19155;Paulina Marquez;36;Femenina;Casado;Empleado;68;144;92;1;10;4;9;5;44;8;6;1;1;1;0;1;paulina.marquez346@outlook.com;Paulin669#
9156;19156;Mohamed Amando Amores Maestre;34;Masculino;Casado;Empleado;49;64;100;9;1;3;10;1;68;7;7;1;0;0;0;0;mohamed.amando459@gmail.com;Mohame919@
9157;19157;Jenny de Aroca;25;Femenina;Divorciado;Independiente;72;57;14;4;9;4;9;10;67;7;2;0;0;1;1;0;jenny.de42@gmail.com;Jennyd565#
9158;19158;Benjamín Mulet Ríos;23;Masculino;Divorciado;Empleado;65;102;15;1;3;6;2;8;68;9;8;1;1;1;1;0;benjamin.mulet370@gmail.com;Benjam647!
9159;19159;Gerardo Peñas Uriarte;26;Masculino;Soltero;Independiente;52;149;16;3;1;8;3;4;41;7;2;1;1;1;0;0;gerardo.penas98@hotmail.com;Gerard850@
9160;19160;Merche Codina Trillo;22;Femenina;Divorciado;Estudiante;87;35;72;5;9;5;4;6;29;2;10;0;0;0;0;0;merche.codina972@gmail.com;Merche704#
9161;19161;Marcial Francisco Cazorla;30;Masculino;Casado;Desempleado;61;10;20;5;5;1;7;2;21;3;7;0;1;0;0;0;marcial.francisco444@yahoo.com;Marcia974_
9162;19162;Milagros Narváez Coloma;27;Otro;Soltero;Desempleado;42;114;68;6;10;9;4;9;27;5;9;0;0;1;1;0;milagros.narvaez808@outlook.com;Milagr657@
9163;19163;Melania Jaén;24;Femenina;Soltero;Estudiante;45;147;33;9;7;9;10;8;69;7;8;0;1;1;1;1;melania.jaen897@yahoo.com;Melani610_
9164;19164;César del Sevillano;24;Masculino;Divorciado;Empleado;48;129;95;10;4;2;4;2;64;7;7;0;0;1;0;0;cesar.del660@gmail.com;Cesard928@
9165;19165;Ramón Uribe Toledo;31;Otro;Soltero;Desempleado;31;148;107;1;2;3;7;1;68;8;6;1;1;0;1;1;ramon.uribe127@hotmail.com;Ramonu2102026
9166;19166;Coral Somoza;30;Femenina;Divorciado;Independiente;89;122;45;10;5;4;8;1;65;4;8;1;1;1;1;0;coral.somoza261@hotmail.com;Corals173123
9167;19167;Fidel Urrutia;23;Masculino;Casado;Empleado;61;147;16;1;8;6;5;2;24;2;4;0;1;1;0;0;fidel.urrutia15@hotmail.com;Fidelu911123
9168;19168;Isidora Alegria Campillo;28;Otro;Divorciado;Empleado;46;34;69;2;2;9;2;1;22;1;5;1;0;0;1;0;isidora.alegria196@yahoo.com;Isidor983#
9169;19169;Rosa María Amat Seguí;31;Otro;Divorciado;Independiente;63;16;91;10;8;1;7;2;39;9;3;1;1;0;1;1;rosa.maria118@gmail.com;Rosama185!
9170;19170;Clímaco Villalonga Martorell;18;Masculino;Divorciado;Estudiante;33;26;106;7;3;8;8;9;26;9;10;1;0;1;1;0;climaco.villalonga615@yahoo.com;Climac6752026
9171;19171;Carlos Cipriano Elorza Amo;30;Masculino;Soltero;Desempleado;48;12;32;2;5;7;6;4;66;2;10;1;0;1;1;1;carlos.cipriano699@yahoo.com;Carlos149@
9172;19172;Nieves Bonet Valera;20;Femenina;Soltero;Independiente;65;106;96;3;1;2;8;1;66;7;10;0;1;1;1;1;nieves.bonet824@gmail.com;Nieves5722026
9173;19173;José Rodríguez Verdejo;27;Otro;Casado;Independiente;42;69;66;10;7;6;3;2;70;3;7;1;1;1;0;1;jose.rodriguez960@gmail.com;Josero354@
9174;19174;Agustín Eusebio Gelabert Elías;20;Otro;Casado;Independiente;57;107;22;7;2;3;2;9;63;4;5;1;0;0;0;1;agustin.eusebio537@yahoo.com;Agusti515#
9175;19175;Aroa de Barros;36;Femenina;Casado;Estudiante;35;27;26;5;2;6;9;2;53;3;2;0;1;1;0;0;aroa.de612@hotmail.com;Aroade269#
9176;19176;Espiridión Molina Piquer;28;Masculino;Soltero;Empleado;81;32;110;4;2;7;5;7;30;5;1;0;1;0;1;0;espiridion.molina718@yahoo.com;Espiri560!
9177;19177;Danilo de Carbonell;19;Masculino;Casado;Desempleado;89;52;116;8;5;4;5;3;64;5;9;0;1;1;1;0;danilo.de711@outlook.com;Danilo100_
9178;19178;Ágata Mendoza Martorell;30;Otro;Soltero;Desempleado;50;50;20;8;1;5;5;2;32;7;8;1;0;1;1;0;agata.mendoza608@hotmail.com;Agatam523_
9179;19179;Francisca Manso Menendez;30;Femenina;Soltero;Independiente;47;47;56;6;2;8;2;1;56;2;5;1;0;1;0;0;francisca.manso988@yahoo.com;Franci253@
9180;19180;Vasco Otero;18;Otro;Casado;Estudiante;34;78;81;9;7;3;3;9;26;2;5;0;1;0;1;0;vasco.otero689@hotmail.com;Vascoo252!
9181;19181;Isabela Folch Rey;27;Otro;Casado;Empleado;31;9;16;9;1;2;4;10;70;9;3;1;0;0;1;0;isabela.folch556@yahoo.com;Isabel669@
9182;19182;Duilio Palmer Cañete;31;Masculino;Casado;Estudiante;80;146;79;8;6;10;8;1;64;9;6;0;1;0;1;1;duilio.palmer619@yahoo.com;Duilio231!
9183;19183;Jose Angel Folch-Arrieta;31;Otro;Soltero;Independiente;92;102;93;9;4;6;3;4;58;10;1;1;1;1;0;0;jose.angel251@hotmail.com;Josean4262026
9184;19184;Lucho Heredia Cornejo;18;Masculino;Divorciado;Estudiante;53;56;71;7;5;7;8;6;28;8;2;1;0;1;0;0;lucho.heredia182@gmail.com;Luchoh633_
9185;19185;Balduino Caballero Losada;27;Masculino;Soltero;Independiente;56;88;48;10;2;2;5;8;53;4;6;1;1;1;1;1;balduino.caballero948@gmail.com;Baldui748123
9186;19186;Chus Pino Rodriguez;22;Femenina;Soltero;Estudiante;63;15;102;5;9;7;10;2;47;9;8;0;0;0;0;1;chus.pino600@hotmail.com;Chuspi7612026
9187;19187;María Amado Gutiérrez Guzman;33;Masculino;Casado;Desempleado;93;50;84;3;6;9;9;4;30;3;7;1;0;0;1;0;maria.amado581@hotmail.com;Mariaa816123
9188;19188;Amor Sastre Diéguez;31;Otro;Divorciado;Empleado;91;43;61;10;6;8;2;2;70;3;5;1;0;1;1;1;amor.sastre761@outlook.com;Amorsa856@
9189;19189;Miguel Sarabia Villalobos;34;Masculino;Casado;Desempleado;53;107;86;9;4;8;7;6;68;4;3;0;0;0;0;0;miguel.sarabia323@gmail.com;Miguel8082026
9190;19190;África Almansa Rubio;23;Otro;Soltero;Desempleado;95;148;76;2;1;5;9;5;64;10;10;1;1;0;1;0;africa.almansa334@gmail.com;Africa289123
9191;19191;Edmundo Cuervo Aznar;36;Otro;Soltero;Independiente;36;117;35;4;1;10;9;1;24;8;4;1;0;1;0;0;edmundo.cuervo262@hotmail.com;Edmund265@
9192;19192;Belen Viana-Vallés;19;Femenina;Soltero;Desempleado;91;126;88;9;6;5;7;3;69;8;2;0;1;0;1;0;belen.vianavalles794@outlook.com;Belenv361!
9193;19193;Nélida Torrent Lluch;33;Otro;Casado;Estudiante;52;41;88;6;5;6;7;10;59;3;7;0;0;0;0;1;nelida.torrent324@hotmail.com;Nelida577123
9194;19194;Begoña Vera-Oliveras;26;Otro;Casado;Empleado;84;93;49;5;9;3;8;6;28;10;6;1;1;1;1;0;begona.veraoliveras691@gmail.com;Begona140!
9195;19195;Nazaret Portillo Frutos;29;Femenina;Divorciado;Estudiante;73;150;120;7;4;9;3;7;43;7;6;0;0;0;1;0;nazaret.portillo526@yahoo.com;Nazare975123
9196;19196;Leocadio del Cordero;29;Masculino;Divorciado;Independiente;58;12;104;5;5;3;1;10;64;3;6;1;1;1;0;1;leocadio.del540@yahoo.com;Leocad569_
9197;19197;Marina Alondra Barrera Barrena;22;Femenina;Divorciado;Empleado;59;33;96;4;6;7;4;7;64;5;9;1;1;0;1;0;marina.alondra728@yahoo.com;Marina136#
9198;19198;Cayetano Arroyo Llamas;21;Masculino;Casado;Desempleado;53;2;88;4;5;1;7;9;20;1;5;0;1;1;1;0;cayetano.arroyo575@gmail.com;Cayeta584123
9199;19199;Cristóbal Pardo Lara;26;Masculino;Soltero;Estudiante;87;140;94;4;1;9;3;7;50;8;4;0;0;0;1;0;cristobal.pardo623@outlook.com;Cristo3962026
9200;19200;Olalla Cardona Granados;22;Femenina;Divorciado;Estudiante;71;8;91;8;5;2;1;9;46;10;6;0;1;0;0;1;olalla.cardona843@yahoo.com;Olalla906@
9201;19201;Noelia Serrano Viana;19;Femenina;Divorciado;Independiente;93;79;50;7;7;8;9;5;42;9;9;1;0;1;1;0;noelia.serrano824@gmail.com;Noelia519@
9202;19202;Wálter Mendez Flores;36;Masculino;Divorciado;Estudiante;49;93;94;1;2;8;6;7;46;10;5;1;1;1;1;1;walter.mendez210@gmail.com;Walter167!
9203;19203;Flora Carnero;24;Otro;Soltero;Estudiante;75;102;102;7;8;3;9;9;52;6;7;0;1;0;1;0;flora.carnero231@yahoo.com;Florac483_
9204;19204;Dimas de Fajardo;27;Masculino;Soltero;Estudiante;54;46;41;8;8;1;10;4;60;3;1;0;1;1;0;1;dimas.de922@yahoo.com;Dimasd670@
9205;19205;Nieves Goñi Cortés;32;Femenina;Casado;Estudiante;76;119;50;3;2;9;4;2;37;3;10;0;0;0;0;1;nieves.goni938@gmail.com;Nieves698123
9206;19206;Darío Bolaños Bueno;23;Otro;Divorciado;Desempleado;86;60;41;6;1;2;1;8;25;2;5;1;1;0;0;1;dario.bolanos592@gmail.com;Dariob953123
9207;19207;Primitivo Benitez Jurado;19;Masculino;Soltero;Estudiante;59;55;41;1;7;10;1;10;36;9;10;0;1;0;0;0;primitivo.benitez355@gmail.com;Primit285@
9208;19208;Isidro Fuster Bertrán;34;Otro;Soltero;Independiente;78;136;83;7;1;4;10;3;43;2;3;0;0;0;1;1;isidro.fuster437@outlook.com;Isidro375#
9209;19209;Paulino Barbero Tormo;28;Masculino;Divorciado;Independiente;35;77;27;3;8;10;3;8;36;5;10;1;0;1;0;1;paulino.barbero931@yahoo.com;Paulin804@
9210;19210;Esmeralda Bolaños Cerezo;35;Otro;Casado;Desempleado;37;125;55;8;7;9;4;5;61;2;9;1;0;1;0;1;esmeralda.bolanos663@outlook.com;Esmera1842026
9211;19211;Cristina Seco Escobar;26;Femenina;Casado;Independiente;36;29;57;5;7;7;5;10;55;10;3;1;0;1;0;1;cristina.seco653@outlook.com;Cristi430@
9212;19212;Bonifacio Rosendo Aragón Arana;29;Masculino;Soltero;Independiente;98;74;82;2;8;3;5;8;31;1;8;0;1;1;0;1;bonifacio.rosendo278@yahoo.com;Bonifa770#
9213;19213;Consuelo Torrens Falcón;25;Femenina;Casado;Estudiante;43;14;44;9;3;9;3;7;51;2;1;1;1;0;1;1;consuelo.torrens535@hotmail.com;Consue401@
9214;19214;Eladio Casal Cobo;33;Masculino;Soltero;Estudiante;82;52;45;6;2;9;3;5;63;2;1;1;0;0;0;1;eladio.casal953@yahoo.com;Eladio483_
9215;19215;Emilia Beltrán Rubio;31;Femenina;Casado;Empleado;91;103;79;3;7;2;7;5;35;6;1;1;0;1;0;0;emilia.beltran790@outlook.com;Emilia315_
9216;19216;Paulino Solera Maestre;30;Otro;Casado;Empleado;74;45;115;2;9;10;8;4;20;5;10;1;0;0;0;0;paulino.solera105@outlook.com;Paulin879!
9217;19217;Quique Redondo Crespo;19;Masculino;Casado;Empleado;38;104;117;5;2;8;6;9;43;6;8;1;0;0;0;0;quique.redondo373@hotmail.com;Quique905123
9218;19218;María Cristina Jaén Taboada;31;Femenina;Divorciado;Empleado;61;144;69;10;2;7;3;1;62;9;7;0;0;1;0;1;maria.cristina341@yahoo.com;Mariac691#
9219;19219;Mauricio Armengol-Hidalgo;26;Otro;Soltero;Independiente;85;129;66;5;10;5;10;5;59;1;8;0;0;0;1;1;mauricio.armengolhidalgo400@hotmail.com;Mauric471@
9220;19220;Yago Maza;32;Otro;Divorciado;Empleado;90;84;112;6;8;1;10;6;47;10;6;0;1;0;0;1;yago.maza372@yahoo.com;Yagoma826!
9221;19221;Matilde Cabrero Vigil;29;Otro;Divorciado;Independiente;68;94;107;10;7;4;2;10;64;4;4;0;0;0;0;0;matilde.cabrero489@hotmail.com;Matild203_
9222;19222;Ramona Villegas Bello;30;Femenina;Casado;Empleado;31;55;63;6;10;8;1;3;55;10;3;1;1;0;0;0;ramona.villegas36@gmail.com;Ramona241@
9223;19223;Basilio Caparrós Polo;20;Masculino;Divorciado;Estudiante;98;32;70;2;5;6;3;10;54;5;2;1;1;0;0;1;basilio.caparros138@hotmail.com;Basili4242026
9224;19224;Marcia Giner Marco;18;Femenina;Divorciado;Independiente;53;38;62;5;1;2;10;4;68;10;10;1;1;1;1;1;marcia.giner101@outlook.com;Marcia9892026
9225;19225;Ágata del Escobar;23;Femenina;Divorciado;Empleado;53;125;79;1;7;8;7;2;39;3;10;1;1;0;1;0;agata.del149@hotmail.com;Agatad117@
9226;19226;Pacífica Calista Miranda Abella;32;Otro;Casado;Estudiante;44;17;62;1;9;5;8;9;42;2;4;1;1;0;0;1;pacifica.calista514@hotmail.com;Pacifi2742026
9227;19227;Carlota Mulet Frías;22;Otro;Soltero;Estudiante;35;143;91;8;7;4;5;4;34;7;1;0;0;0;0;1;carlota.mulet730@yahoo.com;Carlot137!
9228;19228;Juan José Gallardo-Laguna;30;Masculino;Divorciado;Empleado;87;87;40;4;2;4;5;4;63;2;8;0;1;1;1;0;juan.jose105@gmail.com;Juanjo350@
9229;19229;Brunilda Bárcena Puente;18;Femenina;Divorciado;Estudiante;73;1;43;3;10;9;5;6;55;5;3;1;0;1;0;1;brunilda.barcena830@hotmail.com;Brunil954!
9230;19230;Anabel Berrocal Martinez;34;Femenina;Casado;Desempleado;76;65;52;1;6;7;6;9;23;5;2;1;1;1;0;0;anabel.berrocal146@yahoo.com;Anabel800#
9231;19231;América Borrego Posada;31;Femenina;Casado;Empleado;72;125;91;4;6;5;8;4;32;8;2;1;1;1;0;1;america.borrego722@outlook.com;Americ292_
9232;19232;Luisina Castillo Barrena;33;Femenina;Divorciado;Desempleado;94;14;78;10;3;9;3;2;27;8;10;1;1;0;1;1;luisina.castillo303@gmail.com;Luisin492123
9233;19233;Mercedes Botella Balaguer;24;Otro;Divorciado;Desempleado;52;35;41;9;9;9;9;3;37;4;10;1;1;0;0;0;mercedes.botella377@yahoo.com;Merced628!
9234;19234;Xiomara Benito Puente;30;Femenina;Soltero;Desempleado;96;138;57;3;4;10;4;10;46;7;5;0;0;1;1;0;xiomara.benito291@outlook.com;Xiomar822@
9235;19235;Melchor Severo Diéguez Barragán;36;Otro;Casado;Empleado;35;45;47;7;7;9;5;9;33;4;8;1;0;0;1;1;melchor.severo810@hotmail.com;Melcho221!
9236;19236;Florencia Hervás Parra;23;Femenina;Divorciado;Empleado;62;52;75;5;1;3;9;4;48;5;9;0;0;1;0;0;florencia.hervas299@hotmail.com;Floren4592026
9237;19237;Amílcar Agudo;32;Otro;Casado;Empleado;68;42;47;4;1;4;8;10;46;6;6;1;1;1;1;0;amilcar.agudo944@gmail.com;Amilca3892026
9238;19238;Tecla Carvajal Pedraza;19;Otro;Casado;Empleado;35;87;39;5;9;6;7;8;36;3;3;1;0;0;1;0;tecla.carvajal327@yahoo.com;Teclac785#
9239;19239;Jimena Botella Gárate;30;Otro;Soltero;Independiente;55;50;103;2;3;7;4;4;56;7;9;0;0;1;0;1;jimena.botella740@outlook.com;Jimena253#
9240;19240;Candela Giner Yáñez;30;Femenina;Casado;Independiente;91;130;67;2;1;7;2;10;64;5;6;1;1;0;0;0;candela.giner242@yahoo.com;Candel610_
9241;19241;Abraham Roman Sevillano;32;Masculino;Casado;Empleado;71;84;49;10;7;1;9;1;24;2;9;1;0;0;1;1;abraham.roman796@gmail.com;Abraha132_
9242;19242;Juan José Ramirez;22;Masculino;Soltero;Independiente;73;73;94;1;1;10;4;2;25;7;10;1;0;1;0;1;juan.jose870@outlook.com;Juanjo174!
9243;19243;Abel Raya Cazorla;19;Masculino;Divorciado;Empleado;47;41;66;8;5;4;8;9;66;4;9;0;1;0;1;1;abel.raya115@gmail.com;Abelra518123
9244;19244;Virgilio Iglesia-Ropero;21;Otro;Casado;Independiente;38;24;52;5;6;9;5;8;33;10;1;1;0;0;1;0;virgilio.iglesiaropero627@gmail.com;Virgil569!
9245;19245;Ana Sofía Abella Ferrer;28;Femenina;Divorciado;Independiente;100;115;84;6;10;5;4;7;70;1;4;1;1;1;1;0;ana.sofia53@hotmail.com;Anasof837#
9246;19246;Ana Sofía Suarez Guzman;29;Otro;Casado;Desempleado;57;84;29;7;4;7;7;1;52;5;7;1;1;0;1;1;ana.sofia527@gmail.com;Anasof977!
9247;19247;Amarilis Valverde Franch;36;Femenina;Divorciado;Desempleado;33;6;77;4;10;8;6;7;30;2;1;0;1;0;1;0;amarilis.valverde526@gmail.com;Amaril815_
9248;19248;Violeta Santiago;30;Femenina;Soltero;Desempleado;45;40;20;10;7;6;2;7;66;3;7;0;1;0;0;1;violeta.santiago385@yahoo.com;Violet672@
9249;19249;Luna Goñi Cervantes;36;Otro;Soltero;Empleado;48;45;69;4;7;4;2;6;54;6;8;0;1;0;1;1;luna.goni705@gmail.com;Lunago308@
9250;19250;Eutropio Echeverría Medina;23;Masculino;Soltero;Empleado;73;137;120;10;7;7;2;8;21;10;6;0;1;0;1;1;eutropio.echeverria342@hotmail.com;Eutrop906!
9251;19251;Nydia del Barriga;20;Femenina;Casado;Independiente;58;39;55;1;9;10;8;7;47;2;4;0;0;1;1;0;nydia.del49@hotmail.com;Nydiad163_
9252;19252;Socorro Adadia Valcárcel;36;Femenina;Casado;Desempleado;72;133;68;1;3;10;6;1;62;6;6;1;1;0;1;1;socorro.adadia653@gmail.com;Socorr997123
9253;19253;Marina Leyre Calzada Río;36;Otro;Divorciado;Empleado;42;132;99;6;10;1;6;9;39;4;4;0;1;0;0;1;marina.leyre513@yahoo.com;Marina354#
9254;19254;Primitiva Larrañaga Noguera;36;Otro;Casado;Desempleado;62;18;88;5;7;8;9;3;33;2;10;0;0;0;0;1;primitiva.larranaga62@outlook.com;Primit471@
9255;19255;Diego Mateo Plana;31;Masculino;Divorciado;Empleado;70;4;119;5;9;5;2;1;31;5;5;0;1;1;0;1;diego.mateo510@outlook.com;Diegom396123
9256;19256;Donato Escudero Nicolás;28;Otro;Soltero;Desempleado;90;7;69;5;2;8;6;8;38;8;3;0;1;0;0;1;donato.escudero298@yahoo.com;Donato766123
9257;19257;Benigna Bou-Blasco;21;Otro;Casado;Estudiante;45;40;82;2;3;4;9;7;59;8;8;0;1;0;1;0;benigna.boublasco69@outlook.com;Benign485123
9258;19258;Bernardita Morcillo Agustín;25;Otro;Soltero;Estudiante;97;42;29;5;10;9;10;2;62;4;10;0;1;0;1;0;bernardita.morcillo409@hotmail.com;Bernar2852026
9259;19259;Chus Barreda-Calderon;25;Masculino;Soltero;Empleado;58;50;95;10;4;3;5;6;33;9;5;0;1;1;0;1;chus.barredacalderon389@hotmail.com;Chusba663#
9260;19260;Rebeca Armas;32;Otro;Divorciado;Empleado;91;75;39;6;3;3;1;6;66;8;4;1;0;0;1;0;rebeca.armas48@yahoo.com;Rebeca412!
9261;19261;María Dolores Clemente Manjón;35;Otro;Casado;Independiente;72;125;117;1;4;7;9;2;68;7;2;0;0;0;0;0;maria.dolores724@outlook.com;Mariad458!
9262;19262;Gustavo Jurado Céspedes;20;Otro;Divorciado;Estudiante;47;60;64;10;1;3;5;8;64;1;3;1;1;0;1;1;gustavo.jurado398@hotmail.com;Gustav164123
9263;19263;Aurelia Canales;22;Femenina;Soltero;Desempleado;77;146;99;8;10;8;6;5;55;5;10;1;1;0;0;1;aurelia.canales15@yahoo.com;Aureli858_
9264;19264;Silvestre Lobato Berrocal;34;Masculino;Divorciado;Desempleado;80;75;90;7;3;5;1;8;52;4;1;0;0;0;0;1;silvestre.lobato114@yahoo.com;Silves439_
9265;19265;Itziar de Toledo;29;Femenina;Divorciado;Estudiante;60;95;109;10;8;10;1;10;53;1;4;0;0;1;1;1;itziar.de947@outlook.com;Itziar832@
9266;19266;Melania Lledó;20;Femenina;Divorciado;Estudiante;44;85;52;4;4;3;9;5;67;2;1;1;0;0;0;0;melania.lledo401@yahoo.com;Melani395#
9267;19267;Áurea Cortina Conde;20;Femenina;Divorciado;Estudiante;70;83;93;5;1;7;9;1;28;7;4;1;1;1;1;0;aurea.cortina411@outlook.com;Aureac363123
9268;19268;Severino Roque Montaña Sanjuan;31;Masculino;Soltero;Independiente;72;73;85;1;3;7;7;10;66;10;3;0;0;0;1;1;severino.roque871@hotmail.com;Severi423123
9269;19269;Manu Gibert Asensio;23;Femenina;Soltero;Estudiante;96;56;22;5;6;3;7;5;54;1;8;0;1;1;1;1;manu.gibert430@gmail.com;Manugi227#
9270;19270;Mireia Checa Real;18;Femenina;Soltero;Empleado;95;0;48;4;6;3;9;8;52;3;10;0;1;0;1;1;mireia.checa238@hotmail.com;Mireia820#
9271;19271;Luisa del Aguirre;25;Femenina;Divorciado;Empleado;86;115;62;2;7;8;6;1;21;7;1;0;1;1;1;0;luisa.del366@yahoo.com;Luisad736!
9272;19272;Feliciana Taboada Bernad;20;Otro;Soltero;Independiente;75;123;22;6;7;8;6;7;38;4;5;0;0;1;1;0;feliciana.taboada451@outlook.com;Felici565_
9273;19273;Itziar Tena;20;Femenina;Soltero;Estudiante;94;115;117;4;7;5;10;7;21;5;4;0;0;0;0;0;itziar.tena510@outlook.com;Itziar7342026
9274;19274;Hermenegildo Isidro Galan Zamorano;32;Masculino;Soltero;Estudiante;72;123;49;3;2;5;9;2;38;3;1;0;0;1;1;0;hermenegildo.isidro772@yahoo.com;Hermen301_
9275;19275;Manolo de Armas;30;Otro;Soltero;Desempleado;65;49;96;5;7;3;3;2;43;9;4;1;1;0;0;1;manolo.de117@hotmail.com;Manolo146#
9276;19276;Marcelino Valderrama Segura;36;Masculino;Divorciado;Independiente;81;114;110;7;2;3;5;2;44;9;4;0;0;1;1;0;marcelino.valderrama808@outlook.com;Marcel912_
9277;19277;Felicidad Roura Verdejo;34;Femenina;Casado;Estudiante;42;87;37;1;9;10;8;9;34;9;3;0;0;1;1;1;felicidad.roura609@gmail.com;Felici765!
9278;19278;Graciela Expósito Ponce;24;Femenina;Soltero;Independiente;43;102;34;5;5;9;9;9;38;2;7;0;1;0;1;0;graciela.exposito118@hotmail.com;Gracie759@
9279;19279;Roque Barrio Fernandez;29;Masculino;Casado;Desempleado;52;12;45;10;10;3;4;2;67;4;9;1;1;1;0;1;roque.barrio103@outlook.com;Roqueb546123
9280;19280;Xiomara Suarez;29;Femenina;Soltero;Empleado;65;98;79;1;9;3;4;8;61;8;7;0;0;1;1;1;xiomara.suarez495@outlook.com;Xiomar511123
9281;19281;Ana Belén Coello Morán;18;Otro;Soltero;Independiente;77;74;12;6;10;2;9;1;26;4;7;1;1;0;0;0;ana.belen449@hotmail.com;Anabel124_
9282;19282;Jacinto Prats Julián;35;Masculino;Casado;Empleado;66;93;78;10;2;4;7;6;39;6;9;0;0;1;0;0;jacinto.prats531@gmail.com;Jacint3732026
9283;19283;Clara Guerra Iriarte;27;Femenina;Soltero;Desempleado;72;89;17;8;4;2;3;9;53;6;7;0;1;0;0;1;clara.guerra140@gmail.com;Clarag514!
9284;19284;Teresita Barros;29;Femenina;Divorciado;Desempleado;94;39;77;8;3;4;8;2;31;2;6;1;1;0;1;0;teresita.barros404@yahoo.com;Teresi722#
9285;19285;María Ángeles Ballesteros;28;Femenina;Soltero;Estudiante;97;107;78;7;5;7;5;5;35;6;1;0;1;0;1;0;maria.angeles84@gmail.com;Mariaa393@
9286;19286;Elodia de Narváez;21;Femenina;Divorciado;Empleado;36;148;101;5;2;7;9;8;20;3;9;1;1;0;0;1;elodia.de200@yahoo.com;Elodia9062026
9287;19287;Bernardo Galvez Barros;18;Otro;Divorciado;Independiente;44;136;113;5;6;2;10;2;70;2;2;1;1;0;1;0;bernardo.galvez154@gmail.com;Bernar984123
9288;19288;Genoveva Exposito Pedrero;18;Otro;Divorciado;Estudiante;68;30;93;1;2;6;10;4;24;1;9;1;1;1;0;0;genoveva.exposito987@yahoo.com;Genove4322026
9289;19289;Loreto Arrieta-Aparicio;27;Femenina;Divorciado;Empleado;54;62;26;2;2;9;10;7;34;7;7;1;1;1;1;0;loreto.arrietaaparicio827@gmail.com;Loreto107!
9290;19290;Juan José del Chaparro;19;Otro;Casado;Independiente;65;39;91;2;3;9;10;8;60;5;1;1;1;1;0;0;juan.jose564@gmail.com;Juanjo772#
9291;19291;Feliciano Mayol Machado;23;Otro;Soltero;Desempleado;67;68;36;2;7;6;1;7;52;1;10;0;1;1;1;1;feliciano.mayol702@outlook.com;Felici498_
9292;19292;Gonzalo Pombo Giménez;32;Otro;Soltero;Independiente;83;107;63;1;6;10;1;5;69;4;8;1;1;0;1;0;gonzalo.pombo579@gmail.com;Gonzal274_
